timestamp_millis,kpi,kpi_label
1584353700000,733.448,0
1584353760000,926.727,0
1584353820000,712.8839999999999,0
1584353880000,567.02,0
1584353940000,552.8480000000002,0
1584354000000,599.178,0
1584354060000,678.315,0
1584354120000,516.321,0
1584354180000,620.771,0
1584354240000,578.72,0
1584354300000,539.467,0
1584354360000,665.7439999999998,0
1584354420000,638.701,0
1584354480000,498.818,0
1584354540000,671.837,0
1584354600000,643.519,0
1584354660000,541.68,0
1584354720000,605.336,0
1584354780000,709.951,0
1584354840000,742.212,0
1584354900000,605.568,0
1584354960000,753.66,0
1584355020000,666.5189999999999,0
1584355080000,593.375,0
1584355140000,598.495,0
1584355200000,657.475,0
1584355260000,600.336,0
1584355320000,659.3530000000002,0
1584355380000,603.69,0
1584355440000,551.283,0
1584355500000,691.998,0
1584355560000,788.696,0
1584355620000,775.209,0
1584355680000,698.947,0
1584355740000,730.8839999999999,0
1584355800000,732.885,0
1584355860000,699.632,0
1584355920000,677.837,0
1584355980000,748.44,0
1584356040000,690.518,0
1584356100000,799.58,0
1584356160000,776.143,0
1584356220000,709.8380000000002,0
1584356280000,586.89,0
1584356340000,797.117,0
1584356400000,1210.18,0
1584356460000,973.546,0
1584356520000,814.062,0
1584356580000,755.296,0
1584356640000,668.2230000000002,0
1584356700000,715.581,0
1584356760000,743.477,0
1584356820000,731.294,0
1584356880000,614.363,0
1584356940000,649.613,0
1584357000000,847.283,0
1584357060000,725.97,0
1584357120000,581.756,0
1584357180000,558.034,0
1584357240000,633.735,0
1584357300000,580.261,0
1584357360000,628.465,0
1584357420000,693.0269999999998,0
1584357480000,594.146,0
1584357540000,550.986,0
1584357600000,629.696,0
1584357660000,737.054,0
1584357720000,633.845,0
1584357780000,621.781,0
1584357840000,671.076,0
1584357900000,621.226,0
1584357960000,683.457,0
1584358020000,694.63,0
1584358080000,692.9910000000001,0
1584358140000,540.616,0
1584358200000,701.59,0
1584358260000,803.153,0
1584358320000,1063.782,0
1584358380000,835.4689999999998,0
1584358440000,679.029,0
1584358500000,659.285,0
1584358560000,683.159,0
1584358620000,538.76,0
1584358680000,521.816,0
1584358740000,603.996,0
1584358800000,683.8939999999999,0
1584358860000,860.8480000000002,0
1584358920000,717.873,0
1584358980000,647.456,0
1584359040000,600.519,0
1584359100000,648.388,0
1584359160000,694.2460000000002,0
1584359220000,627.425,0
1584359280000,688.0369999999998,0
1584359340000,645.88,0
1584359400000,642.766,0
1584359460000,675.93,0
1584359520000,695.183,0
1584359580000,800.118,0
1584359640000,696.398,0
1584359700000,696.508,0
1584359760000,870.221,0
1584359820000,830.34,0
1584359880000,758.712,0
1584359940000,830.941,0
1584360000000,1133.231,0
1584360060000,1247.257,0
1584360120000,969.739,0
1584360180000,963.299,0
1584360240000,1026.073,0
1584360300000,1066.928,0
1584360360000,1151.122,0
1584360420000,1060.501,0
1584360480000,866.056,0
1584360540000,785.195,0
1584360600000,951.866,0
1584360660000,1011.028,0
1584360720000,826.143,0
1584360780000,932.233,0
1584360840000,950.16,0
1584360900000,945.928,0
1584360960000,1091.563,0
1584361020000,1140.549,0
1584361080000,1002.526,0
1584361140000,912.55,0
1584361200000,987.048,0
1584361260000,997.745,0
1584361320000,936.263,0
1584361380000,988.593,0
1584361440000,893.6610000000002,0
1584361500000,1140.538,0
1584361560000,1169.399,0
1584361620000,903.787,0
1584361680000,848.133,0
1584361740000,886.21,0
1584361800000,1066.758,0
1584361860000,1135.045,0
1584361920000,999.128,0
1584361980000,1025.22,0
1584362040000,1214.299,0
1584362100000,1271.267,0
1584362160000,1314.5870000000002,0
1584362220000,1035.858,0
1584362280000,1000.302,0
1584362340000,1039.895,0
1584362400000,1145.456,0
1584362460000,1102.798,0
1584362520000,905.093,0
1584362580000,933.071,0
1584362640000,1048.158,0
1584362700000,1094.928,0
1584362760000,1328.441,0
1584362820000,1209.103,0
1584362880000,1021.871,0
1584362940000,1161.384,0
1584363000000,1089.19,0
1584363060000,1224.872,0
1584363120000,1107.444,0
1584363180000,1127.795,0
1584363240000,1025.53,0
1584363300000,1118.553,0
1584363360000,1227.005,0
1584363420000,1363.178,0
1584363480000,1289.76,0
1584363540000,1078.407,0
1584363600000,1474.841,0
1584363660000,1611.316,0
1584363720000,1642.981,0
1584363780000,1567.05,0
1584363840000,1635.615,0
1584363900000,1820.342,0
1584363960000,1822.328,0
1584364020000,1819.617,0
1584364080000,1645.5510000000004,0
1584364140000,1528.5,0
1584364200000,1777.856,0
1584364260000,1850.595,0
1584364320000,1652.043,0
1584364380000,1360.5870000000002,0
1584364440000,1377.671,0
1584364500000,1439.977,0
1584364560000,1775.273,0
1584364620000,1701.797,0
1584364680000,1469.464,0
1584364740000,1459.32,0
1584364800000,1309.072,0
1584364860000,1411.927,0
1584364920000,1550.19,0
1584364980000,1311.412,0
1584365040000,1376.7679999999998,0
1584365100000,1472.963,0
1584365160000,1535.445,0
1584365220000,1356.865,0
1584365280000,1387.6729999999998,0
1584365340000,1369.111,0
1584365400000,1593.223,0
1584365460000,1552.1429999999998,0
1584365520000,1409.568,0
1584365580000,1353.341,0
1584365640000,1487.07,0
1584365700000,1389.29,0
1584365760000,1533.3239999999996,0
1584365820000,1454.526,0
1584365880000,1331.567,0
1584365940000,1482.879,0
1584366000000,1675.154,0
1584366060000,1746.7879999999998,0
1584366120000,1308.898,0
1584366180000,1200.661,0
1584366240000,1264.252,0
1584366300000,1279.852,0
1584366360000,1622.042,0
1584366420000,1398.226,0
1584366480000,1325.188,0
1584366540000,1544.313,0
1584366600000,1645.108,0
1584366660000,1761.9,0
1584366720000,1691.95,0
1584366780000,1429.995,0
1584366840000,1579.594,0
1584366900000,1399.1329999999996,0
1584366960000,1556.71,0
1584367020000,1525.006,0
1584367080000,1624.186,0
1584367140000,1577.025,0
1584367200000,1916.025,0
1584367260000,2423.657,0
1584367320000,2444.485,0
1584367380000,2114.998,0
1584367440000,1877.43,0
1584367500000,1957.279,0
1584367560000,2012.08,0
1584367620000,1985.608,0
1584367680000,1956.829,0
1584367740000,1853.664,0
1584367800000,1756.6129999999996,0
1584367860000,2026.163,0
1584367920000,2006.948,0
1584367980000,2185.597,0
1584368040000,1938.076,0
1584368100000,1731.234,0
1584368160000,1959.143,0
1584368220000,2053.339,0
1584368280000,1852.497,0
1584368340000,2233.33,0
1584368400000,2047.341,0
1584368460000,2144.689,0
1584368520000,2069.045,0
1584368580000,2394.398,0
1584368640000,2076.113,0
1584368700000,2009.214,0
1584368760000,1826.273,0
1584368820000,1870.833,0
1584368880000,1784.458,0
1584368940000,2095.603,0
1584369000000,1875.884,0
1584369060000,1941.639,0
1584369120000,1843.734,0
1584369180000,1980.156,0
1584369240000,2172.76,0
1584369300000,1918.888,0
1584369360000,1696.995,0
1584369420000,1666.162,0
1584369480000,1751.591,0
1584369540000,1935.802,0
1584369600000,1836.062,0
1584369660000,1972.436,0
1584369720000,1806.05,0
1584369780000,1656.68,0
1584369840000,1860.374,0
1584369900000,1968.059,0
1584369960000,1888.212,0
1584370020000,1903.234,0
1584370080000,1954.927,0
1584370140000,2000.829,0
1584370200000,2033.164,0
1584370260000,2022.758,0
1584370320000,1886.81,0
1584370380000,2173.409,0
1584370440000,1972.012,0
1584370500000,2134.593,0
1584370560000,2158.565,0
1584370620000,1840.632,0
1584370680000,2104.9120000000007,0
1584370740000,1948.928,0
1584370800000,2216.906,0
1584370860000,2444.38,0
1584370920000,2431.266,0
1584370980000,2368.272,0
1584371040000,3144.077,0
1584371100000,3131.2790000000005,0
1584371160000,3197.27,0
1584371220000,3172.583,0
1584371280000,2878.914,0
1584371340000,2927.649000000001,0
1584371400000,2930.4390000000008,0
1584371460000,2758.649000000001,0
1584371520000,2567.301,0
1584371580000,2421.05,0
1584371640000,2528.774,0
1584371700000,2448.1910000000007,0
1584371760000,2310.54,0
1584371820000,2346.006,0
1584371880000,2495.092,0
1584371940000,2613.925,0
1584372000000,2317.585,0
1584372060000,2255.801,0
1584372120000,2013.879,0
1584372180000,2084.192,0
1584372240000,2227.138,0
1584372300000,2265.559,0
1584372360000,2414.116,0
1584372420000,2306.577,0
1584372480000,2358.1420000000007,0
1584372540000,2262.714,0
1584372600000,2460.285,0
1584372660000,2913.358,0
1584372720000,2832.891,0
1584372780000,2613.03,0
1584372840000,2581.38,0
1584372900000,3011.992,0
1584372960000,2978.419000000001,0
1584373020000,2793.659,0
1584373080000,2693.546,0
1584373140000,2611.754,0
1584373200000,2437.993,0
1584373260000,2839.806,0
1584373320000,2586.868,0
1584373380000,2507.864,0
1584373440000,2366.836,0
1584373500000,2168.243,0
1584373560000,2598.491,0
1584373620000,2870.707000000001,0
1584373680000,2452.058,0
1584373740000,2320.82,0
1584373800000,2384.64,0
1584373860000,2522.937,0
1584373920000,2635.181,0
1584373980000,2839.342,0
1584374040000,2386.4,0
1584374100000,2352.222,0
1584374160000,2482.439,0
1584374220000,2329.524,0
1584374280000,2499.7960000000007,0
1584374340000,2377.38,0
1584374400000,2457.103,0
1584374460000,2541.358,0
1584374520000,2737.377,0
1584374580000,2901.688,0
1584374640000,2511.91,0
1584374700000,2315.703,0
1584374760000,2616.25,0
1584374820000,2798.647,0
1584374880000,2805.343,0
1584374940000,2413.467,0
1584375000000,2314.958,0
1584375060000,2516.633,0
1584375120000,2462.298,0
1584375180000,2668.4120000000007,0
1584375240000,2338.67,0
1584375300000,2214.137,0
1584375360000,2467.703,0
1584375420000,2681.383,0
1584375480000,2457.242,0
1584375540000,2250.305,0
1584375600000,2405.121,0
1584375660000,2383.783,0
1584375720000,2444.2470000000008,0
1584375780000,2579.304,0
1584375840000,2620.343,0
1584375900000,2592.445,0
1584375960000,2095.878,0
1584376020000,2257.185,0
1584376080000,2214.545,0
1584376140000,2266.998,0
1584376200000,2326.5460000000007,0
1584376260000,2357.985,0
1584376320000,2276.765,0
1584376380000,2260.156,0
1584376440000,2421.749,0
1584376500000,2550.265,0
1584376560000,2455.3520000000008,0
1584376620000,2607.437,0
1584376680000,2412.012,0
1584376740000,2287.864,0
1584376800000,2301.073,0
1584376860000,2405.9120000000007,0
1584376920000,2580.511,0
1584376980000,2063.476,0
1584377040000,2248.551,0
1584377100000,2324.704,0
1584377160000,2576.418,0
1584377220000,2522.285,0
1584377280000,2116.828,0
1584377340000,2102.86,0
1584377400000,2513.431,0
1584377460000,2324.187,0
1584377520000,2385.159,0
1584377580000,2394.185,0
1584377640000,2171.623,0
1584377700000,2336.967,0
1584377760000,2388.808,0
1584377820000,2429.999,0
1584377880000,2391.918,0
1584377940000,2329.451,0
1584378000000,2480.664,0
1584378060000,2406.438,0
1584378120000,2315.58,0
1584378180000,2130.481,0
1584378240000,2388.835,0
1584378300000,2620.484,0
1584378360000,2639.453,0
1584378420000,2580.552,0
1584378480000,2608.804,0
1584378540000,2226.061,0
1584378600000,2185.973,0
1584378660000,2174.836,0
1584378720000,2320.883,0
1584378780000,2384.94,0
1584378840000,2472.266,0
1584378900000,2426.925,0
1584378960000,2478.005,0
1584379020000,2663.743,0
1584379080000,2467.278,0
1584379140000,2086.844,0
1584379200000,1955.266,0
1584379260000,2270.897,0
1584379320000,2259.68,0
1584379380000,2229.743,0
1584379440000,2054.57,0
1584379500000,2177.651,0
1584379560000,2057.236,0
1584379620000,2341.2270000000008,0
1584379680000,2265.81,0
1584379740000,2181.606,0
1584379800000,2214.476,0
1584379860000,2241.868,0
1584379920000,2159.954,0
1584379980000,2199.383,0
1584380040000,2475.173,0
1584380100000,2164.858,0
1584380160000,1974.442,0
1584380220000,2122.971,0
1584380280000,2224.427,0
1584380340000,2235.23,0
1584380400000,2304.26,0
1584380460000,2100.159,0
1584380520000,1943.394,0
1584380580000,2038.291,0
1584380640000,2111.159,0
1584380700000,2218.614,0
1584380760000,2328.548,0
1584380820000,2462.779,0
1584380880000,2274.12,0
1584380940000,2385.557,0
1584381000000,2422.359,0
1584381060000,1972.843,0
1584381120000,2093.439,0
1584381180000,1965.462,0
1584381240000,2005.005,0
1584381300000,2081.779,0
1584381360000,2611.724,0
1584381420000,2255.431,0
1584381480000,2100.12,0
1584381540000,2211.041,0
1584381600000,2672.893,0
1584381660000,2777.815,0
1584381720000,2681.43,0
1584381780000,2613.765,0
1584381840000,2864.379000000001,0
1584381900000,2967.186,0
1584381960000,2862.442,0
1584382020000,2536.2960000000007,0
1584382080000,2475.126,0
1584382140000,2243.502,0
1584382200000,2534.1020000000008,0
1584382260000,2668.806,0
1584382320000,2544.771,0
1584382380000,2536.328,0
1584382440000,2344.5370000000007,0
1584382500000,2720.218,0
1584382560000,3436.149000000001,0
1584382620000,2593.775,0
1584382680000,2387.356,0
1584382740000,2378.788,0
1584382800000,2586.649,0
1584382860000,2611.279,0
1584382920000,2663.703,0
1584382980000,2309.288,0
1584383040000,2260.693,0
1584383100000,2421.1420000000007,0
1584383160000,2601.729,0
1584383220000,2314.115,0
1584383280000,2333.913,0
1584383340000,2286.468,0
1584383400000,2259.243,0
1584383460000,2435.232,0
1584383520000,2489.806,0
1584383580000,2757.6220000000008,0
1584383640000,2349.746,0
1584383700000,2319.405,0
1584383760000,2221.788,0
1584383820000,2071.243,0
1584383880000,2210.215,0
1584383940000,2296.325,0
1584384000000,2385.473,0
1584384060000,2466.325,0
1584384120000,2336.64,0
1584384180000,2247.626,0
1584384240000,2388.6,0
1584384300000,2462.967,0
1584384360000,2836.713,0
1584384420000,2862.136,0
1584384480000,2502.18,0
1584384540000,2638.065,0
1584384600000,2915.9709999999995,0
1584384660000,2814.335,0
1584384720000,2594.404,0
1584384780000,2598.335,0
1584384840000,2820.637,0
1584384900000,2722.5640000000008,0
1584384960000,2608.9410000000007,0
1584385020000,2396.749,0
1584385080000,2423.728,0
1584385140000,2481.583,0
1584385200000,3036.667,0
1584385260000,3175.186,0
1584385320000,2843.148,0
1584385380000,2776.411,0
1584385440000,2732.706,0
1584385500000,3126.353,0
1584385560000,2819.882,0
1584385620000,2878.228,0
1584385680000,2536.864,0
1584385740000,2502.175,0
1584385800000,2640.5640000000008,0
1584385860000,2795.129000000001,0
1584385920000,2546.385,0
1584385980000,2440.526,0
1584386040000,2549.548,0
1584386100000,2836.7470000000008,0
1584386160000,3245.251,0
1584386220000,2782.075,0
1584386280000,2625.421,0
1584386340000,2729.123,0
1584386400000,3012.7670000000007,0
1584386460000,2561.117,0
1584386520000,2637.01,0
1584386580000,2567.446,0
1584386640000,2601.0660000000007,0
1584386700000,2678.114,0
1584386760000,2711.856,0
1584386820000,2569.189,0
1584386880000,2353.367,0
1584386940000,2553.036,0
1584387000000,2465.8520000000008,0
1584387060000,2541.832000000001,0
1584387120000,2432.64,0
1584387180000,2334.356,0
1584387240000,2524.018,0
1584387300000,2506.476,0
1584387360000,2749.962,0
1584387420000,2896.781,0
1584387480000,2317.846,0
1584387540000,2528.516,0
1584387600000,2913.258,0
1584387660000,2851.321,0
1584387720000,2368.106,0
1584387780000,2073.756,0
1584387840000,2056.123,0
1584387900000,2283.82,0
1584387960000,2444.563,0
1584388020000,2392.709,0
1584388080000,2368.828,0
1584388140000,2265.559,0
1584388200000,2185.018,0
1584388260000,2259.898,0
1584388320000,2135.457000000001,0
1584388380000,2043.62,0
1584388440000,2181.928,0
1584388500000,2286.716,0
1584388560000,2524.67,0
1584388620000,2333.4770000000008,0
1584388680000,2417.901,0
1584388740000,2206.799,0
1584388800000,2360.235,0
1584388860000,2491.818,0
1584388920000,2529.468,0
1584388980000,2149.17,0
1584389040000,2401.409,0
1584389100000,2324.573,0
1584389160000,2488.172,0
1584389220000,2214.051,0
1584389280000,2033.92,0
1584389340000,2178.399,0
1584389400000,2215.9120000000007,0
1584389460000,2199.476,0
1584389520000,2029.396,0
1584389580000,1992.163,0
1584389640000,1980.423,0
1584389700000,1978.317,0
1584389760000,2097.857,0
1584389820000,2357.574,0
1584389880000,1990.283,0
1584389940000,2313.4970000000008,0
1584390000000,2370.584,0
1584390060000,2772.31,0
1584390120000,2296.783,0
1584390180000,2107.722,0
1584390240000,2258.629,0
1584390300000,2136.641,0
1584390360000,2474.98,0
1584390420000,2237.229,0
1584390480000,2192.344,0
1584390540000,2202.29,0
1584390600000,2400.994,0
1584390660000,2389.198,0
1584390720000,2282.9120000000007,0
1584390780000,1860.7,0
1584390840000,2514.126,0
1584390900000,2270.051,0
1584390960000,2268.814,0
1584391020000,2082.237,0
1584391080000,2028.763,0
1584391140000,1988.469,0
1584391200000,2123.369,0
1584391260000,2303.541,0
1584391320000,2162.92,0
1584391380000,1910.842,0
1584391440000,1952.795,0
1584391500000,2057.791,0
1584391560000,2179.484,0
1584391620000,1778.191,0
1584391680000,1978.74,0
1584391740000,2028.286,0
1584391800000,2013.784,0
1584391860000,2119.088,0
1584391920000,2254.765,0
1584391980000,2091.218,0
1584392040000,1939.262,0
1584392100000,2091.844,0
1584392160000,2127.686,0
1584392220000,1865.355,0
1584392280000,2120.043,0
1584392340000,1784.111,0
1584392400000,2068.314,0
1584392460000,2307.108,0
1584392520000,2120.038,0
1584392580000,2083.5,0
1584392640000,2113.051,0
1584392700000,1812.553,0
1584392760000,1969.155,0
1584392820000,1860.716,0
1584392880000,1857.283,0
1584392940000,1724.08,0
1584393000000,1839.651,0
1584393060000,1908.539,0
1584393120000,1842.823,0
1584393180000,1863.581,0
1584393240000,1793.789,0
1584393300000,1791.8339999999996,0
1584393360000,1635.862,0
1584393420000,1772.515,0
1584393480000,1884.475,0
1584393540000,1887.842,0
1584393600000,2012.314,0
1584393660000,1662.2120000000002,0
1584393720000,1661.273,0
1584393780000,1796.575,0
1584393840000,1664.064,0
1584393900000,1815.654,0
1584393960000,1889.24,0
1584394020000,1807.921,0
1584394080000,1613.005,0
1584394140000,1701.213,0
1584394200000,1663.068,0
1584394260000,1659.7979999999998,0
1584394320000,1721.8770000000004,0
1584394380000,1739.402,0
1584394440000,1965.463,0
1584394500000,1909.571,0
1584394560000,1547.98,0
1584394620000,1690.435,0
1584394680000,1595.389,0
1584394740000,1573.026,0
1584394800000,1530.345,0
1584394860000,1547.009,0
1584394920000,1613.6070000000002,0
1584394980000,1390.001,0
1584395040000,1523.9589999999996,0
1584395100000,1529.69,0
1584395160000,1795.93,0
1584395220000,1769.852,0
1584395280000,1637.175,0
1584395340000,1792.819,0
1584395400000,1528.265,0
1584395460000,1526.205,0
1584395520000,1453.935,0
1584395580000,1494.693,0
1584395640000,1411.806,0
1584395700000,1366.667,0
1584395760000,1523.717,0
1584395820000,1507.852,0
1584395880000,1471.624,0
1584395940000,1291.475,0
1584396000000,1641.021,0
1584396060000,1720.203,0
1584396120000,1588.189,0
1584396180000,1502.227,0
1584396240000,1440.4979999999996,0
1584396300000,1495.5970000000002,0
1584396360000,1589.31,0
1584396420000,1745.26,0
1584396480000,1608.803,0
1584396540000,1305.626,0
1584396600000,1313.955,0
1584396660000,1397.114,0
1584396720000,1388.7779999999998,0
1584396780000,1480.961,0
1584396840000,1490.1989999999996,0
1584396900000,1493.677,0
1584396960000,1645.269,0
1584397020000,1758.886,0
1584397080000,1812.265,0
1584397140000,1596.5179999999998,0
1584397200000,1677.394,0
1584397260000,1441.474,0
1584397320000,1367.595,0
1584397380000,1368.1170000000004,0
1584397440000,1446.0870000000002,0
1584397500000,1466.436,0
1584397560000,1448.285,0
1584397620000,1453.6570000000004,0
1584397680000,1614.8870000000004,0
1584397740000,1709.003,0
1584397800000,1469.7910000000004,0
1584397860000,1394.7879999999998,0
1584397920000,1601.066,0
1584397980000,1470.795,0
1584398040000,1353.1629999999998,0
1584398100000,1306.161,0
1584398160000,1221.412,0
1584398220000,1223.295,0
1584398280000,1495.115,0
1584398340000,1494.115,0
1584398400000,1272.812,0
1584398460000,1289.401,0
1584398520000,1375.764,0
1584398580000,1372.7679999999998,0
1584398640000,1248.25,0
1584398700000,1307.965,0
1584398760000,1264.771,0
1584398820000,1444.46,0
1584398880000,1487.6660000000004,0
1584398940000,1572.8470000000002,0
1584399000000,1367.1729999999998,0
1584399060000,1275.201,0
1584399120000,1304.418,0
1584399180000,1285.638,0
1584399240000,1336.937,0
1584399300000,1224.471,0
1584399360000,1282.454,0
1584399420000,1261.823,0
1584399480000,1287.241,0
1584399540000,1340.231,0
1584399600000,1678.889,0
1584399660000,1825.962,0
1584399720000,1678.746,0
1584399780000,1390.869,0
1584399840000,1379.348,0
1584399900000,1364.7620000000004,0
1584399960000,1489.888,0
1584400020000,1276.091,0
1584400080000,1215.317,0
1584400140000,1245.713,0
1584400200000,1461.4129999999998,0
1584400260000,1358.945,0
1584400320000,1263.432,0
1584400380000,1256.493,0
1584400440000,1188.283,0
1584400500000,1142.121,0
1584400560000,1249.402,0
1584400620000,1217.222,0
1584400680000,1279.726,0
1584400740000,1254.331,0
1584400800000,1092.854,0
1584400860000,1428.9779999999996,0
1584400920000,1269.118,0
1584400980000,1247.356,0
1584401040000,1205.425,0
1584401100000,1235.003,0
1584401160000,1215.896,0
1584401220000,1162.953,0
1584401280000,1339.046,0
1584401340000,1219.705,0
1584401400000,1267.559,0
1584401460000,1491.999,0
1584401520000,1576.491,0
1584401580000,1341.818,0
1584401640000,1508.902,0
1584401700000,1324.264,0
1584401760000,1133.626,0
1584401820000,1182.712,0
1584401880000,1193.921,0
1584401940000,1187.733,0
1584402000000,1228.845,0
1584402060000,1220.842,0
1584402120000,1264.41,0
1584402180000,1294.991,0
1584402240000,1121.7089999999996,0
1584402300000,1323.121,0
1584402360000,1331.0970000000002,0
1584402420000,1188.12,0
1584402480000,1160.283,0
1584402540000,1187.19,0
1584402600000,1354.305,0
1584402660000,1158.006,0
1584402720000,1334.9029999999998,0
1584402780000,1376.9029999999998,0
1584402840000,1367.338,0
1584402900000,1289.293,0
1584402960000,1174.085,0
1584403020000,1010.823,0
1584403080000,1086.138,0
1584403140000,1330.366,0
1584403200000,1523.698,0
1584403260000,1526.0770000000002,0
1584403320000,1538.631,0
1584403380000,1480.115,0
1584403440000,1876.505,0
1584403500000,1808.555,0
1584403560000,1751.601,0
1584403620000,1626.444,0
1584403680000,1650.8870000000004,0
1584403740000,1434.338,0
1584403800000,1424.658,0
1584403860000,1351.013,0
1584403920000,1330.436,0
1584403980000,1282.089,0
1584404040000,1488.964,0
1584404100000,1762.6070000000002,0
1584404160000,1548.024,0
1584404220000,1546.981,0
1584404280000,1271.069,0
1584404340000,1423.121,0
1584404400000,1272.95,0
1584404460000,1248.251,0
1584404520000,1260.102,0
1584404580000,1312.4029999999998,0
1584404640000,1383.994,0
1584404700000,1319.206,0
1584404760000,1590.217,0
1584404820000,1226.208,0
1584404880000,1290.069,0
1584404940000,1407.901,0
1584405000000,1418.406,0
1584405060000,1339.486,0
1584405120000,1349.395,0
1584405180000,1466.2179999999996,0
1584405240000,1787.027,0
1584405300000,1798.685,0
1584405360000,1537.7779999999998,0
1584405420000,1472.733,0
1584405480000,1303.6760000000004,0
1584405540000,1215.8010000000004,0
1584405600000,1342.428,0
1584405660000,1327.61,0
1584405720000,1284.718,0
1584405780000,1164.979,0
1584405840000,1310.277,0
1584405900000,1305.42,0
1584405960000,1195.908,0
1584406020000,1244.97,0
1584406080000,1275.687,0
1584406140000,1156.555,0
1584406200000,1012.314,0
1584406260000,1040.713,0
1584406320000,1054.196,0
1584406380000,1122.087,0
1584406440000,1191.382,0
1584406500000,1015.069,0
1584406560000,1040.733,0
1584406620000,983.536,0
1584406680000,1133.096,0
1584406740000,1008.801,0
1584406800000,1313.4029999999998,0
1584406860000,1375.936,0
1584406920000,1421.9879999999996,0
1584406980000,1296.504,0
1584407040000,1317.615,0
1584407100000,1397.348,0
1584407160000,1304.484,0
1584407220000,1256.937,0
1584407280000,1382.2279999999996,0
1584407340000,1445.208,0
1584407400000,1323.533,0
1584407460000,1321.73,0
1584407520000,951.748,0
1584407580000,976.789,0
1584407640000,1105.594,0
1584407700000,1145.283,0
1584407760000,1113.565,0
1584407820000,1088.303,0
1584407880000,1043.0510000000004,0
1584407940000,1475.069,0
1584408000000,1246.094,0
1584408060000,1015.169,0
1584408120000,1019.024,0
1584408180000,1125.0739999999996,0
1584408240000,1061.048,0
1584408300000,1083.65,0
1584408360000,1041.071,0
1584408420000,1182.3010000000004,0
1584408480000,1084.457,0
1584408540000,1162.712,0
1584408600000,1384.9779999999996,0
1584408660000,1230.917,0
1584408720000,1103.141,0
1584408780000,1034.781,0
1584408840000,1108.275,0
1584408900000,1177.685,0
1584408960000,1094.544,0
1584409020000,1110.313,0
1584409080000,1212.233,0
1584409140000,1281.194,0
1584409200000,1383.385,0
1584409260000,1399.864,0
1584409320000,1193.743,0
1584409380000,1084.219,0
1584409440000,1213.484,0
1584409500000,1274.662,0
1584409560000,1327.8729999999996,0
1584409620000,1217.237,0
1584409680000,1244.866,0
1584409740000,1326.928,0
1584409800000,1311.263,0
1584409860000,1320.017,0
1584409920000,1303.444,0
1584409980000,1160.321,0
1584410040000,1154.96,0
1584410100000,1265.957,0
1584410160000,1295.63,0
1584410220000,1094.844,0
1584410280000,1142.675,0
1584410340000,1185.336,0
1584410400000,1708.168,0
1584410460000,2099.507,0
1584410520000,2020.064,0
1584410580000,1978.349,0
1584410640000,1799.081,0
1584410700000,1746.349,0
1584410760000,1804.67,0
1584410820000,1738.042,0
1584410880000,1626.155,0
1584410940000,1420.067,0
1584411000000,1456.826,0
1584411060000,1462.912,0
1584411120000,1401.723,0
1584411180000,1396.311,0
1584411240000,1543.555,0
1584411300000,1349.112,0
1584411360000,1331.45,0
1584411420000,1325.568,0
1584411480000,1254.344,0
1584411540000,1371.852,0
1584411600000,1287.01,0
1584411660000,1264.55,0
1584411720000,1247.58,0
1584411780000,1270.613,0
1584411840000,1479.683,0
1584411900000,1343.201,0
1584411960000,1180.424,0
1584412020000,1215.532,0
1584412080000,1326.396,0
1584412140000,1190.167,0
1584412200000,1118.911,0
1584412260000,1340.6170000000004,0
1584412320000,1279.844,0
1584412380000,1090.88,0
1584412440000,1219.6760000000004,0
1584412500000,1263.948,0
1584412560000,967.683,0
1584412620000,946.841,0
1584412680000,984.863,0
1584412740000,1067.126,0
1584412800000,1096.178,0
1584412860000,1016.762,0
1584412920000,938.827,0
1584412980000,885.7360000000001,0
1584413040000,943.148,0
1584413100000,1037.808,0
1584413160000,1108.498,0
1584413220000,1017.175,0
1584413280000,1057.573,0
1584413340000,1108.297,0
1584413400000,1013.992,0
1584413460000,1000.131,0
1584413520000,1045.61,0
1584413580000,981.375,0
1584413640000,1057.2089999999996,0
1584413700000,1086.901,0
1584413760000,1135.609,0
1584413820000,1061.792,0
1584413880000,920.729,0
1584413940000,1125.284,0
1584414000000,1506.767,0
1584414060000,1403.01,0
1584414120000,1606.9779999999996,0
1584414180000,1598.562,0
1584414240000,1908.856,0
1584414300000,1617.881,0
1584414360000,1606.936,0
1584414420000,1721.825,0
1584414480000,1371.3429999999996,0
1584414540000,1205.733,0
1584414600000,1232.035,0
1584414660000,1273.6989999999996,0
1584414720000,1323.612,0
1584414780000,1173.267,0
1584414840000,1237.561,0
1584414900000,1118.58,0
1584414960000,1176.293,0
1584415020000,1286.713,0
1584415080000,1212.625,0
1584415140000,1300.007,0
1584415200000,1032.329,0
1584415260000,1150.601,0
1584415320000,1166.92,0
1584415380000,1094.939,0
1584415440000,1202.139,0
1584415500000,1081.901,0
1584415560000,1154.451,0
1584415620000,1191.843,0
1584415680000,959.079,0
1584415740000,1113.607,0
1584415800000,1056.435,0
1584415860000,1435.918,0
1584415920000,1536.206,0
1584415980000,1520.638,0
1584416040000,1779.891,0
1584416100000,1217.8,0
1584416160000,1010.129,0
1584416220000,1107.083,0
1584416280000,1044.9489999999996,0
1584416340000,1047.487,0
1584416400000,1108.94,0
1584416460000,971.874,0
1584416520000,1010.081,0
1584416580000,1006.975,0
1584416640000,962.289,0
